@RELATION eval  
   
@ATTRIBUTE Type  {A, B, C, D} 
@ATTRIBUTE Size  {100, 200} 
@ATTRIBUTE Instance NUMERIC  
@ATTRIBUTE Budget NUMERIC  
@ATTRIBUTE PopSize NUMERIC  
@ATTRIBUTE Info NUMERIC  
@ATTRIBUTE nb_evaluation NUMERIC  
@ATTRIBUTE AVG_dist NUMERIC  
@ATTRIBUTE MaxMin NUMERIC  
@ATTRIBUTE PR NUMERIC  
@ATTRIBUTE Diversification {1, 0}  

@DATA 
A, 100, 0.66, 0.01, 1.02, 0.45, 20.00, 0.28, 0.32, 0.00, 0
A, 100, 0.66, 0.01, 1.02, 0.31, 20.00, 0.23, 0.26, 0.00, 0
A, 100, 0.66, 0.01, 1.02, 0.13, 20.00, 0.10, 0.10, 0.00, 0
A, 100, 0.66, 0.01, 1.02, 0.09, 19.90, 0.07, 0.07, 0.00, 0
A, 100, 0.66, 0.01, 1.02, 0.05, 18.30, 0.04, 0.05, 0.00, 0
A, 100, 0.66, 0.01, 1.02, 0.04, 18.13, 0.04, 0.05, 0.00, 0
A, 100, 0.66, 0.01, 1.02, 0.00, 16.07, 0.04, 0.04, 0.00, 0
A, 100, 0.66, 0.01, 0.02, 1.00, 57.33, 0.08, 0.30, 0.00, 0
A, 100, 0.66, 0.01, 0.02, 0.45, 44.77, 0.04, 0.13, 0.00, 0
A, 100, 0.66, 0.01, 0.02, 0.31, 37.50, 0.04, 0.10, 0.00, 0
A, 100, 0.66, 0.01, 0.02, 0.13, 28.17, 0.02, 0.02, 0.00, 0
A, 100, 0.66, 0.01, 0.02, 0.09, 25.97, 0.03, 0.03, 0.00, 0
A, 100, 0.66, 0.01, 0.02, 0.05, 20.27, 0.03, 0.04, 0.00, 0
A, 100, 0.66, 0.01, 0.02, 0.04, 19.63, 0.03, 0.04, 0.00, 0
A, 100, 0.66, 0.01, 0.02, 0.00, 16.20, 0.04, 0.04, 0.00, 0
A, 100, 0.66, 0.01, 0.08, 1.00, 60.00, 0.18, 0.34, 0.00, 0
A, 100, 0.66, 0.01, 0.08, 0.45, 60.00, 0.09, 0.15, 0.00, 0
A, 100, 0.66, 0.01, 0.08, 0.31, 59.87, 0.05, 0.10, 0.00, 0
A, 100, 0.66, 0.01, 0.08, 0.13, 37.83, 0.02, 0.02, 0.00, 0
A, 100, 0.66, 0.01, 0.08, 0.09, 29.47, 0.03, 0.03, 0.00, 0
A, 100, 0.66, 0.01, 0.08, 0.05, 20.23, 0.03, 0.04, 0.00, 0
A, 100, 0.66, 0.01, 0.08, 0.04, 19.67, 0.03, 0.04, 0.00, 0
A, 100, 0.66, 0.01, 0.08, 0.00, 16.20, 0.04, 0.04, 0.00, 0
A, 100, 0.66, 0.01, 0.20, 1.00, 60.00, 0.28, 0.36, 0.00, 0
A, 100, 0.66, 0.01, 0.20, 0.45, 60.00, 0.11, 0.16, 0.00, 0
A, 100, 0.66, 0.01, 0.20, 0.31, 60.00, 0.06, 0.10, 0.00, 0
A, 100, 0.66, 0.01, 0.20, 0.13, 37.93, 0.02, 0.02, 0.00, 0
A, 100, 0.66, 0.01, 0.20, 0.09, 29.47, 0.03, 0.03, 0.00, 0
A, 100, 0.66, 0.01, 0.20, 0.05, 20.23, 0.03, 0.04, 0.00, 0
A, 100, 0.66, 0.01, 0.20, 0.04, 19.67, 0.03, 0.04, 0.00, 0
A, 100, 0.66, 0.01, 0.20, 0.00, 16.20, 0.04, 0.04, 0.00, 0
A, 100, 0.66, 0.01, 0.61, 1.00, 60.00, 0.30, 0.37, 0.00, 0
A, 100, 0.66, 0.01, 0.61, 0.45, 60.00, 0.11, 0.17, 0.00, 0
A, 100, 0.66, 0.01, 0.61, 0.31, 60.00, 0.06, 0.10, 0.00, 0
A, 100, 0.66, 0.01, 0.61, 0.13, 37.93, 0.02, 0.02, 0.00, 0
A, 100, 0.66, 0.01, 0.61, 0.09, 29.47, 0.03, 0.03, 0.00, 0
A, 100, 0.66, 0.01, 0.61, 0.05, 20.23, 0.03, 0.04, 0.00, 0
A, 100, 0.66, 0.01, 0.61, 0.04, 19.67, 0.03, 0.04, 0.00, 0
A, 100, 0.66, 0.01, 0.61, 0.00, 16.20, 0.04, 0.04, 0.00, 0
A, 100, 0.66, 0.01, 1.02, 1.00, 60.00, 0.30, 0.37, 0.00, 0
A, 100, 0.66, 0.01, 1.02, 0.45, 60.00, 0.11, 0.17, 0.00, 0
A, 100, 0.66, 0.01, 1.02, 0.31, 60.00, 0.06, 0.10, 0.00, 0
A, 100, 0.66, 0.01, 1.02, 0.13, 37.93, 0.02, 0.02, 0.00, 0
A, 100, 0.66, 0.01, 1.02, 0.09, 29.47, 0.03, 0.03, 0.00, 0
A, 100, 0.66, 0.01, 1.02, 0.05, 20.23, 0.03, 0.04, 0.00, 0
A, 100, 0.66, 0.01, 1.02, 0.04, 19.67, 0.03, 0.04, 0.00, 0
A, 100, 0.66, 0.01, 1.02, 0.00, 16.20, 0.04, 0.04, 0.00, 0
A, 100, 0.66, 0.03, 0.02, 1.00, 65.83, 0.07, 0.29, 0.00, 0
A, 100, 0.66, 0.03, 0.02, 0.45, 44.77, 0.04, 0.13, 0.00, 0
A, 100, 0.66, 0.03, 0.02, 0.31, 37.50, 0.04, 0.10, 0.00, 0
A, 100, 0.66, 0.03, 0.02, 0.13, 28.17, 0.02, 0.02, 0.00, 0
A, 100, 0.66, 0.03, 0.02, 0.09, 25.97, 0.03, 0.03, 0.00, 0
A, 100, 0.66, 0.03, 0.02, 0.05, 20.27, 0.03, 0.04, 0.00, 0
A, 100, 0.66, 0.03, 0.02, 0.04, 19.63, 0.03, 0.04, 0.00, 0
A, 100, 0.66, 0.03, 0.02, 0.00, 16.20, 0.04, 0.04, 0.00, 0
A, 100, 0.66, 0.03, 0.08, 1.00, 100.00, 0.10, 0.32, 0.00, 0
A, 100, 0.66, 0.03, 0.08, 0.45, 98.63, 0.03, 0.10, 0.00, 0
A, 100, 0.66, 0.03, 0.08, 0.31, 87.70, 0.02, 0.06, 0.00, 0
A, 100, 0.66, 0.03, 0.08, 0.13, 37.83, 0.02, 0.02, 0.00, 0
A, 100, 0.66, 0.03, 0.08, 0.09, 29.47, 0.03, 0.03, 0.00, 0
A, 100, 0.66, 0.03, 0.08, 0.05, 20.23, 0.03, 0.04, 0.00, 0
A, 100, 0.66, 0.03, 0.08, 0.04, 19.67, 0.03, 0.04, 0.00, 0
A, 100, 0.66, 0.03, 0.08, 0.00, 16.20, 0.04, 0.04, 0.00, 0
A, 100, 0.66, 0.03, 0.20, 1.00, 100.00, 0.19, 0.30, 0.00, 0
A, 100, 0.66, 0.03, 0.20, 0.45, 100.00, 0.05, 0.10, 0.00, 0
A, 100, 0.66, 0.03, 0.20, 0.31, 91.43, 0.02, 0.06, 0.00, 0
A, 100, 0.66, 0.03, 0.20, 0.13, 37.93, 0.02, 0.02, 0.00, 0
A, 100, 0.66, 0.03, 0.20, 0.09, 29.47, 0.03, 0.03, 0.00, 0
A, 100, 0.66, 0.03, 0.20, 0.05, 20.23, 0.03, 0.04, 0.00, 0
A, 100, 0.66, 0.03, 0.20, 0.04, 19.67, 0.03, 0.04, 0.00, 0
A, 100, 0.66, 0.03, 0.20, 0.00, 16.20, 0.04, 0.04, 0.00, 0
A, 100, 0.66, 0.03, 0.61, 1.00, 100.00, 0.23, 0.30, 0.00, 0
A, 100, 0.66, 0.03, 0.61, 0.45, 100.00, 0.05, 0.10, 0.00, 0
A, 100, 0.66, 0.03, 0.61, 0.31, 91.43, 0.02, 0.06, 0.00, 0
A, 100, 0.66, 0.03, 0.61, 0.13, 37.93, 0.02, 0.02, 0.00, 0
A, 100, 0.66, 0.03, 0.61, 0.09, 29.47, 0.03, 0.03, 0.00, 0
A, 100, 0.66, 0.03, 0.61, 0.05, 20.23, 0.03, 0.04, 0.00, 0
A, 100, 0.66, 0.03, 0.61, 0.04, 19.67, 0.03, 0.04, 0.00, 0
A, 100, 0.66, 0.03, 0.61, 0.00, 16.20, 0.04, 0.04, 0.00, 0
A, 100, 0.66, 0.03, 1.02, 1.00, 100.00, 0.23, 0.30, 0.00, 0
A, 100, 0.66, 0.03, 1.02, 0.45, 100.00, 0.05, 0.10, 0.00, 0
A, 100, 0.66, 0.03, 1.02, 0.31, 91.43, 0.02, 0.06, 0.00, 0
A, 100, 0.66, 0.03, 1.02, 0.13, 37.93, 0.02, 0.02, 0.00, 0
A, 100, 0.66, 0.03, 1.02, 0.09, 29.47, 0.03, 0.03, 0.00, 0
A, 100, 0.66, 0.03, 1.02, 0.05, 20.23, 0.03, 0.04, 0.00, 0
A, 100, 0.66, 0.03, 1.02, 0.04, 19.67, 0.03, 0.04, 0.00, 0
A, 100, 0.66, 0.03, 1.02, 0.00, 16.20, 0.04, 0.04, 0.00, 0
A, 100, 0.66, 0.04, 0.02, 1.00, 66.40, 0.07, 0.29, 0.00, 0
A, 100, 0.66, 0.04, 0.02, 0.45, 44.77, 0.04, 0.13, 0.00, 0
A, 100, 0.66, 0.04, 0.02, 0.31, 37.50, 0.04, 0.10, 0.00, 0
A, 100, 0.66, 0.04, 0.02, 0.13, 28.17, 0.02, 0.02, 0.00, 0
A, 100, 0.66, 0.04, 0.02, 0.09, 25.97, 0.03, 0.03, 0.00, 0
A, 100, 0.66, 0.04, 0.02, 0.05, 20.27, 0.03, 0.04, 0.00, 0
A, 100, 0.66, 0.04, 0.02, 0.04, 19.63, 0.03, 0.04, 0.00, 0
A, 100, 0.66, 0.04, 0.02, 0.00, 16.20, 0.04, 0.04, 0.00, 0
A, 100, 0.66, 0.04, 0.08, 1.00, 140.00, 0.07, 0.29, 0.00, 0
A, 100, 0.66, 0.04, 0.08, 0.45, 114.97, 0.02, 0.08, 0.01, 0
A, 100, 0.66, 0.04, 0.08, 0.31, 91.90, 0.02, 0.06, 0.00, 0
A, 100, 0.66, 0.04, 0.08, 0.13, 37.83, 0.02, 0.02, 0.00, 0
A, 100, 0.66, 0.04, 0.08, 0.09, 29.47, 0.03, 0.03, 0.00, 0
A, 100, 0.66, 0.04, 0.08, 0.05, 20.23, 0.03, 0.04, 0.00, 0
A, 100, 0.66, 0.04, 0.08, 0.04, 19.67, 0.03, 0.04, 0.00, 0
A, 100, 0.66, 0.04, 0.08, 0.00, 16.20, 0.04, 0.04, 0.00, 0
A, 100, 0.66, 0.04, 0.20, 1.00, 140.00, 0.13, 0.28, 0.00, 0
A, 100, 0.66, 0.04, 0.20, 0.45, 136.57, 0.03, 0.07, 0.00, 0
A, 100, 0.66, 0.04, 0.20, 0.31, 102.10, 0.02, 0.06, 0.00, 0
A, 100, 0.66, 0.04, 0.20, 0.13, 37.93, 0.02, 0.02, 0.00, 0
A, 100, 0.66, 0.04, 0.20, 0.09, 29.47, 0.03, 0.03, 0.00, 0
A, 100, 0.66, 0.04, 0.20, 0.05, 20.23, 0.03, 0.04, 0.00, 0
A, 100, 0.66, 0.04, 0.20, 0.04, 19.67, 0.03, 0.04, 0.00, 0
A, 100, 0.66, 0.04, 0.20, 0.00, 16.20, 0.04, 0.04, 0.00, 0
A, 100, 0.66, 0.04, 0.61, 1.00, 140.00, 0.18, 0.28, 0.00, 0
A, 100, 0.66, 0.04, 0.61, 0.45, 137.03, 0.03, 0.07, 0.00, 0
A, 100, 0.66, 0.04, 0.61, 0.31, 102.13, 0.02, 0.06, 0.00, 0
A, 100, 0.66, 0.04, 0.61, 0.13, 37.93, 0.02, 0.02, 0.00, 0
A, 100, 0.66, 0.04, 0.61, 0.09, 29.47, 0.03, 0.03, 0.00, 0
A, 100, 0.66, 0.04, 0.61, 0.05, 20.23, 0.03, 0.04, 0.00, 0
A, 100, 0.66, 0.04, 0.61, 0.04, 19.67, 0.03, 0.04, 0.00, 0
A, 100, 0.66, 0.04, 0.61, 0.00, 16.20, 0.04, 0.04, 0.00, 0
A, 100, 0.66, 0.04, 1.02, 1.00, 140.00, 0.18, 0.28, 0.00, 0
A, 100, 0.66, 0.04, 1.02, 0.45, 137.03, 0.03, 0.07, 0.00, 0
A, 100, 0.66, 0.04, 1.02, 0.31, 102.13, 0.02, 0.06, 0.00, 0
A, 100, 0.66, 0.04, 1.02, 0.13, 37.93, 0.02, 0.02, 0.00, 0
A, 100, 0.66, 0.04, 1.02, 0.09, 29.47, 0.03, 0.03, 0.00, 0
A, 100, 0.66, 0.04, 1.02, 0.05, 20.23, 0.03, 0.04, 0.00, 0
A, 100, 0.66, 0.04, 1.02, 0.04, 19.67, 0.03, 0.04, 0.00, 0
A, 100, 0.66, 0.04, 1.02, 0.00, 16.20, 0.04, 0.04, 0.00, 0
A, 100, 0.66, 0.06, 0.02, 1.00, 66.40, 0.07, 0.29, 0.00, 0
A, 100, 0.66, 0.06, 0.02, 0.45, 44.77, 0.04, 0.13, 0.00, 0
A, 100, 0.66, 0.06, 0.02, 0.31, 37.50, 0.04, 0.10, 0.00, 0
A, 100, 0.66, 0.06, 0.02, 0.13, 28.17, 0.02, 0.02, 0.00, 0
A, 100, 0.66, 0.06, 0.02, 0.09, 25.97, 0.03, 0.03, 0.00, 0
A, 100, 0.66, 0.06, 0.02, 0.05, 20.27, 0.03, 0.04, 0.00, 0
A, 100, 0.66, 0.06, 0.02, 0.04, 19.63, 0.03, 0.04, 0.00, 0
A, 100, 0.66, 0.06, 0.02, 0.00, 16.20, 0.04, 0.04, 0.00, 0
A, 100, 0.66, 0.06, 0.08, 1.00, 191.27, 0.04, 0.22, 0.00, 0
A, 100, 0.66, 0.06, 0.08, 0.45, 115.33, 0.02, 0.08, 0.01, 0
A, 100, 0.66, 0.06, 0.08, 0.31, 91.90, 0.02, 0.06, 0.00, 0
A, 100, 0.66, 0.06, 0.08, 0.13, 37.83, 0.02, 0.02, 0.00, 0
A, 100, 0.66, 0.06, 0.08, 0.09, 29.47, 0.03, 0.03, 0.00, 0
A, 100, 0.66, 0.06, 0.08, 0.05, 20.23, 0.03, 0.04, 0.00, 0
A, 100, 0.66, 0.06, 0.08, 0.04, 19.67, 0.03, 0.04, 0.00, 0
A, 100, 0.66, 0.06, 0.08, 0.00, 16.20, 0.04, 0.04, 0.00, 0
A, 100, 0.66, 0.06, 0.20, 1.00, 220.00, 0.06, 0.25, 0.00, 0
A, 100, 0.66, 0.06, 0.20, 0.45, 167.90, 0.02, 0.05, 0.01, 0
A, 100, 0.66, 0.06, 0.20, 0.31, 104.67, 0.02, 0.06, 0.00, 0
A, 100, 0.66, 0.06, 0.20, 0.13, 37.93, 0.02, 0.02, 0.00, 0
A, 100, 0.66, 0.06, 0.20, 0.09, 29.47, 0.03, 0.03, 0.00, 0
A, 100, 0.66, 0.06, 0.20, 0.05, 20.23, 0.03, 0.04, 0.00, 0
A, 100, 0.66, 0.06, 0.20, 0.04, 19.67, 0.03, 0.04, 0.00, 0
A, 100, 0.66, 0.06, 0.20, 0.00, 16.20, 0.04, 0.04, 0.00, 0
A, 100, 0.66, 0.06, 0.61, 1.00, 220.00, 0.12, 0.22, 0.00, 0
A, 100, 0.66, 0.06, 0.61, 0.45, 168.67, 0.02, 0.05, 0.00, 0
A, 100, 0.66, 0.06, 0.61, 0.31, 104.67, 0.02, 0.06, 0.00, 0
A, 100, 0.66, 0.06, 0.61, 0.13, 37.93, 0.02, 0.02, 0.00, 0
A, 100, 0.66, 0.06, 0.61, 0.09, 29.47, 0.03, 0.03, 0.00, 0
A, 100, 0.66, 0.06, 0.61, 0.05, 20.23, 0.03, 0.04, 0.00, 0
A, 100, 0.66, 0.06, 0.61, 0.04, 19.67, 0.03, 0.04, 0.00, 0
A, 100, 0.66, 0.06, 0.61, 0.00, 16.20, 0.04, 0.04, 0.00, 0
A, 100, 0.66, 0.06, 1.02, 1.00, 220.00, 0.12, 0.22, 0.00, 0
A, 100, 0.66, 0.06, 1.02, 0.45, 168.67, 0.02, 0.05, 0.00, 0
A, 100, 0.66, 0.06, 1.02, 0.31, 104.67, 0.02, 0.06, 0.00, 0
A, 100, 0.66, 0.06, 1.02, 0.13, 37.93, 0.02, 0.02, 0.00, 0
A, 100, 0.66, 0.06, 1.02, 0.09, 29.47, 0.03, 0.03, 0.00, 0
A, 100, 0.66, 0.06, 1.02, 0.05, 20.23, 0.03, 0.04, 0.00, 0
A, 100, 0.66, 0.06, 1.02, 0.04, 19.67, 0.03, 0.04, 0.00, 0
A, 100, 0.66, 0.06, 1.02, 0.00, 16.20, 0.04, 0.04, 0.00, 0
A, 100, 0.66, 0.1, 0.02, 1.00, 66.40, 0.07, 0.29, 0.00, 0
A, 100, 0.66, 0.1, 0.02, 0.45, 44.77, 0.04, 0.13, 0.00, 0
A, 100, 0.66, 0.1, 0.02, 0.31, 37.50, 0.04, 0.10, 0.00, 0
A, 100, 0.66, 0.1, 0.02, 0.13, 28.17, 0.02, 0.02, 0.00, 0
A, 100, 0.66, 0.1, 0.02, 0.09, 25.97, 0.03, 0.03, 0.00, 0
A, 100, 0.66, 0.1, 0.02, 0.05, 20.27, 0.03, 0.04, 0.00, 0
A, 100, 0.66, 0.1, 0.02, 0.04, 19.63, 0.03, 0.04, 0.00, 0
A, 100, 0.66, 0.1, 0.02, 0.00, 16.20, 0.04, 0.04, 0.00, 0
A, 100, 0.66, 0.1, 0.08, 1.00, 199.00, 0.04, 0.21, 0.00, 0
A, 100, 0.66, 0.1, 0.08, 0.45, 115.33, 0.02, 0.08, 0.01, 0
A, 100, 0.66, 0.1, 0.08, 0.31, 91.90, 0.02, 0.06, 0.00, 0
A, 100, 0.66, 0.1, 0.08, 0.13, 37.83, 0.02, 0.02, 0.00, 0
A, 100, 0.66, 0.1, 0.08, 0.09, 29.47, 0.03, 0.03, 0.00, 0
A, 100, 0.66, 0.1, 0.08, 0.05, 20.23, 0.03, 0.04, 0.00, 0
A, 100, 0.66, 0.1, 0.08, 0.04, 19.67, 0.03, 0.04, 0.00, 0
A, 100, 0.66, 0.1, 0.08, 0.00, 16.20, 0.04, 0.04, 0.00, 0
A, 100, 0.66, 0.1, 0.20, 1.00, 377.97, 0.02, 0.16, 0.00, 0
A, 100, 0.66, 0.1, 0.20, 0.45, 170.43, 0.02, 0.05, 0.01, 0
A, 100, 0.66, 0.1, 0.20, 0.31, 104.67, 0.02, 0.06, 0.00, 0
A, 100, 0.66, 0.1, 0.20, 0.13, 37.93, 0.02, 0.02, 0.00, 0
A, 100, 0.66, 0.1, 0.20, 0.09, 29.47, 0.03, 0.03, 0.00, 0
A, 100, 0.66, 0.1, 0.20, 0.05, 20.23, 0.03, 0.04, 0.00, 0
A, 100, 0.66, 0.1, 0.20, 0.04, 19.67, 0.03, 0.04, 0.00, 0
A, 100, 0.66, 0.1, 0.20, 0.00, 16.20, 0.04, 0.04, 0.00, 0
A, 100, 0.66, 0.1, 0.61, 1.00, 418.57, 0.04, 0.16, 0.00, 0
A, 100, 0.66, 0.1, 0.61, 0.45, 174.10, 0.02, 0.05, 0.01, 0
A, 100, 0.66, 0.1, 0.61, 0.31, 104.67, 0.02, 0.06, 0.00, 0
A, 100, 0.66, 0.1, 0.61, 0.13, 37.93, 0.02, 0.02, 0.00, 0
A, 100, 0.66, 0.1, 0.61, 0.09, 29.47, 0.03, 0.03, 0.00, 0
A, 100, 0.66, 0.1, 0.61, 0.05, 20.23, 0.03, 0.04, 0.00, 0
A, 100, 0.66, 0.1, 0.61, 0.04, 19.67, 0.03, 0.04, 0.00, 0
A, 100, 0.66, 0.1, 0.61, 0.00, 16.20, 0.04, 0.04, 0.00, 0
A, 100, 0.66, 0.1, 1.02, 1.00, 418.57, 0.05, 0.16, 0.00, 0
A, 100, 0.66, 0.1, 1.02, 0.45, 174.10, 0.02, 0.05, 0.01, 0
A, 100, 0.66, 0.1, 1.02, 0.31, 104.67, 0.02, 0.06, 0.00, 0
A, 100, 0.66, 0.1, 1.02, 0.13, 37.93, 0.02, 0.02, 0.00, 0
A, 100, 0.66, 0.1, 1.02, 0.09, 29.47, 0.03, 0.03, 0.00, 0
A, 100, 0.66, 0.1, 1.02, 0.05, 20.23, 0.03, 0.04, 0.00, 0
A, 100, 0.66, 0.1, 1.02, 0.04, 19.67, 0.03, 0.04, 0.00, 0
A, 100, 0.66, 0.1, 1.02, 0.00, 16.20, 0.04, 0.04, 0.00, 0
A, 100, 0.66, 0.14, 0.02, 1.00, 66.40, 0.07, 0.29, 0.00, 0
A, 100, 0.66, 0.14, 0.02, 0.45, 44.77, 0.04, 0.13, 0.00, 0
A, 100, 0.66, 0.14, 0.02, 0.31, 37.50, 0.04, 0.10, 0.00, 0
A, 100, 0.66, 0.14, 0.02, 0.13, 28.17, 0.02, 0.02, 0.00, 0
A, 100, 0.66, 0.14, 0.02, 0.09, 25.97, 0.03, 0.03, 0.00, 0
A, 100, 0.66, 0.14, 0.02, 0.05, 20.27, 0.03, 0.04, 0.00, 0
A, 100, 0.66, 0.14, 0.02, 0.04, 19.63, 0.03, 0.04, 0.00, 0
A, 100, 0.66, 0.14, 0.02, 0.00, 16.20, 0.04, 0.04, 0.00, 0
A, 100, 0.66, 0.14, 0.08, 1.00, 199.00, 0.04, 0.21, 0.00, 0
A, 100, 0.66, 0.14, 0.08, 0.45, 115.33, 0.02, 0.08, 0.01, 0
A, 100, 0.66, 0.14, 0.08, 0.31, 91.90, 0.02, 0.06, 0.00, 0
A, 100, 0.66, 0.14, 0.08, 0.13, 37.83, 0.02, 0.02, 0.00, 0
A, 100, 0.66, 0.14, 0.08, 0.09, 29.47, 0.03, 0.03, 0.00, 0
A, 100, 0.66, 0.14, 0.08, 0.05, 20.23, 0.03, 0.04, 0.00, 0
A, 100, 0.66, 0.14, 0.08, 0.04, 19.67, 0.03, 0.04, 0.00, 0
A, 100, 0.66, 0.14, 0.08, 0.00, 16.20, 0.04, 0.04, 0.00, 0
A, 100, 0.66, 0.14, 0.20, 1.00, 388.80, 0.02, 0.15, 0.00, 0
A, 100, 0.66, 0.14, 0.20, 0.45, 170.43, 0.02, 0.05, 0.01, 0
A, 100, 0.66, 0.14, 0.20, 0.31, 104.67, 0.02, 0.06, 0.00, 0
A, 100, 0.66, 0.14, 0.20, 0.13, 37.93, 0.02, 0.02, 0.00, 0
A, 100, 0.66, 0.14, 0.20, 0.09, 29.47, 0.03, 0.03, 0.00, 0
A, 100, 0.66, 0.14, 0.20, 0.05, 20.23, 0.03, 0.04, 0.00, 0
A, 100, 0.66, 0.14, 0.20, 0.04, 19.67, 0.03, 0.04, 0.00, 0
A, 100, 0.66, 0.14, 0.20, 0.00, 16.20, 0.04, 0.04, 0.00, 0
A, 100, 0.66, 0.14, 0.61, 1.00, 530.23, 0.02, 0.14, 0.00, 0
A, 100, 0.66, 0.14, 0.61, 0.45, 174.10, 0.02, 0.05, 0.01, 0
A, 100, 0.66, 0.14, 0.61, 0.31, 104.67, 0.02, 0.06, 0.00, 0
A, 100, 0.66, 0.14, 0.61, 0.13, 37.93, 0.02, 0.02, 0.00, 0
A, 100, 0.66, 0.14, 0.61, 0.09, 29.47, 0.03, 0.03, 0.00, 0
A, 100, 0.66, 0.14, 0.61, 0.05, 20.23, 0.03, 0.04, 0.00, 0
A, 100, 0.66, 0.14, 0.61, 0.04, 19.67, 0.03, 0.04, 0.00, 0
A, 100, 0.66, 0.14, 0.61, 0.00, 16.20, 0.04, 0.04, 0.00, 0
A, 100, 0.66, 0.14, 1.02, 1.00, 530.30, 0.03, 0.13, 0.00, 0
A, 100, 0.66, 0.14, 1.02, 0.45, 174.10, 0.02, 0.05, 0.01, 0
A, 100, 0.66, 0.14, 1.02, 0.31, 104.67, 0.02, 0.06, 0.00, 0
A, 100, 0.66, 0.14, 1.02, 0.13, 37.93, 0.02, 0.02, 0.00, 0
A, 100, 0.66, 0.14, 1.02, 0.09, 29.47, 0.03, 0.03, 0.00, 0
A, 100, 0.66, 0.14, 1.02, 0.05, 20.23, 0.03, 0.04, 0.00, 0
A, 100, 0.66, 0.14, 1.02, 0.04, 19.67, 0.03, 0.04, 0.00, 0
A, 100, 0.66, 0.14, 1.02, 0.00, 16.20, 0.04, 0.04, 0.00, 0
A, 100, 0.66, 0.2, 0.02, 1.00, 66.40, 0.07, 0.29, 0.00, 0
A, 100, 0.66, 0.2, 0.02, 0.45, 44.77, 0.04, 0.13, 0.00, 0
A, 100, 0.66, 0.2, 0.02, 0.31, 37.50, 0.04, 0.10, 0.00, 0
A, 100, 0.66, 0.2, 0.02, 0.13, 28.17, 0.02, 0.02, 0.00, 0
A, 100, 0.66, 0.2, 0.02, 0.09, 25.97, 0.03, 0.03, 0.00, 0
A, 100, 0.66, 0.2, 0.02, 0.05, 20.27, 0.03, 0.04, 0.00, 0
A, 100, 0.66, 0.2, 0.02, 0.04, 19.63, 0.03, 0.04, 0.00, 0
A, 100, 0.66, 0.2, 0.02, 0.00, 16.20, 0.04, 0.04, 0.00, 0
A, 100, 0.66, 0.2, 0.08, 1.00, 199.00, 0.04, 0.21, 0.00, 0
A, 100, 0.66, 0.2, 0.08, 0.45, 115.33, 0.02, 0.08, 0.01, 0
A, 100, 0.66, 0.2, 0.08, 0.31, 91.90, 0.02, 0.06, 0.00, 0
A, 100, 0.66, 0.2, 0.08, 0.13, 37.83, 0.02, 0.02, 0.00, 0
A, 100, 0.66, 0.2, 0.08, 0.09, 29.47, 0.03, 0.03, 0.00, 0
A, 100, 0.66, 0.2, 0.08, 0.05, 20.23, 0.03, 0.04, 0.00, 0
A, 100, 0.66, 0.2, 0.08, 0.04, 19.67, 0.03, 0.04, 0.00, 0
A, 100, 0.66, 0.2, 0.08, 0.00, 16.20, 0.04, 0.04, 0.00, 0
A, 100, 0.66, 0.2, 0.20, 1.00, 388.80, 0.02, 0.15, 0.00, 0
A, 100, 0.66, 0.2, 0.20, 0.45, 170.43, 0.02, 0.05, 0.01, 0
A, 100, 0.66, 0.2, 0.20, 0.31, 104.67, 0.02, 0.06, 0.00, 0
A, 100, 0.66, 0.2, 0.20, 0.13, 37.93, 0.02, 0.02, 0.00, 0
A, 100, 0.66, 0.2, 0.20, 0.09, 29.47, 0.03, 0.03, 0.00, 0
A, 100, 0.66, 0.2, 0.20, 0.05, 20.23, 0.03, 0.04, 0.00, 0
A, 100, 0.66, 0.2, 0.20, 0.04, 19.67, 0.03, 0.04, 0.00, 0
A, 100, 0.66, 0.2, 0.20, 0.00, 16.20, 0.04, 0.04, 0.00, 0
A, 100, 0.66, 0.2, 0.61, 1.00, 701.13, 0.01, 0.11, 0.01, 0
A, 100, 0.66, 0.2, 0.61, 0.45, 174.10, 0.02, 0.05, 0.01, 0
A, 100, 0.66, 0.2, 0.61, 0.31, 104.67, 0.02, 0.06, 0.00, 0
A, 100, 0.66, 0.2, 0.61, 0.13, 37.93, 0.02, 0.02, 0.00, 0
A, 100, 0.66, 0.2, 0.61, 0.09, 29.47, 0.03, 0.03, 0.00, 0
A, 100, 0.66, 0.2, 0.61, 0.05, 20.23, 0.03, 0.04, 0.00, 0
A, 100, 0.66, 0.2, 0.61, 0.04, 19.67, 0.03, 0.04, 0.00, 0
A, 100, 0.66, 0.2, 0.61, 0.00, 16.20, 0.04, 0.04, 0.00, 0
A, 100, 0.66, 0.2, 1.02, 1.00, 715.33, 0.01, 0.11, 0.01, 0
A, 100, 0.66, 0.2, 1.02, 0.45, 174.10, 0.02, 0.05, 0.01, 0
A, 100, 0.66, 0.2, 1.02, 0.31, 104.67, 0.02, 0.06, 0.00, 0
A, 100, 0.66, 0.2, 1.02, 0.13, 37.93, 0.02, 0.02, 0.00, 0
A, 100, 0.66, 0.2, 1.02, 0.09, 29.47, 0.03, 0.03, 0.00, 0
A, 100, 0.66, 0.2, 1.02, 0.05, 20.23, 0.03, 0.04, 0.00, 0
A, 100, 0.66, 0.2, 1.02, 0.04, 19.67, 0.03, 0.04, 0.00, 0
